1.867039918899536133e+00,2.311841011047363281e+00,2.214606761932373047e+00
1.788240194320678711e+00,2.135146379470825195e+00,2.213739633560180664e+00
1.936227560043334961e+00,2.248141765594482422e+00,2.107282876968383789e+00
